customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_000472,Male,0,No,Yes,50,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,No,Credit card,77.54752778863649,4928.189121567822,No
CUST_000473,Female,0,No,No,30,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer,32.3234668009804,2981.7466952324517,Yes
CUST_000474,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,89.02107766994678,1357.0098262937945,No
CUST_000475,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,93.1967838352712,2862.216629783327,No
CUST_000476,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,24.28373211889984,476.6488065705987,No
CUST_000477,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,87.57909636279851,4019.4673909172034,No
CUST_000478,Male,0,No,Yes,57,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,61.469015416578635,4634.107463934402,Yes
CUST_000479,Female,0,No,No,47,Yes,No,No,No,No,No internet service,No internet service,No,No internet service,One year,No,Electronic check,32.409687610968234,4384.777502210181,Yes
CUST_000480,Female,0,No,Yes,39,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Credit card,61.99075476984676,1774.6122512629577,No
CUST_000481,Female,0,Yes,No,16,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,39.42329296955817,1696.2637862525057,No
CUST_000482,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Two year,No,Electronic check,61.55595321233165,271.92929495987,No
CUST_000483,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,58.433902795852774,3291.861757634492,Yes
CUST_000484,Male,0,No,Yes,21,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,93.83916369360574,2721.033442529995,No
CUST_000485,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,97.42155581663587,2350.7972195039724,No
CUST_000486,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,80.70286543845467,4547.391671340064,No
CUST_000487,Female,0,Yes,No,31,Yes,No,No,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Electronic check,22.268684218244754,922.6066153059469,Yes
CUST_000488,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card,113.1022279070994,147.36470678189343,No
CUST_000489,Male,1,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,88.62332800964477,459.2506153917506,Yes
CUST_000490,Female,0,Yes,Yes,59,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,23.419544992118883,1194.5200453541077,Yes
CUST_000491,Male,0,Yes,Yes,34,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,One year,No,Electronic check,101.88328992141179,263.09919139093904,No
CUST_000492,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,40.026615471799616,2563.934182151364,No
CUST_000493,Female,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,77.92211895711068,1639.0432306445323,No
CUST_000494,Male,0,Yes,No,10,Yes,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,66.66343699501871,984.36673953385,No
CUST_000495,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,61.98387823550767,3775.4119672484444,No
CUST_000496,Male,1,No,Yes,68,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card,108.97137201243976,1101.8114985393972,No
CUST_000497,Female,0,Yes,No,48,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,63.73612915626147,3469.2649948695866,No
CUST_000498,Male,1,No,Yes,52,Yes,No,No,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,27.534411757315073,1811.3980386534306,No
CUST_000499,Female,0,No,Yes,25,Yes,Yes,No,Yes,No,No,Yes,No internet service,No,Two year,Yes,Credit card,114.66387272149525,2607.9560272465174,Yes
CUST_000500,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,112.05352312396275,4675.948495271467,Yes
CUST_000501,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,88.44326895815988,283.0230105974829,No
CUST_000502,Male,1,Yes,Yes,63,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,66.7892528132025,2551.2960866395633,No
CUST_000503,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,29.285947294352127,4286.672505605329,Yes
CUST_000504,Male,1,Yes,No,36,Yes,Yes,DSL,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,99.07481185774762,2981.073817014708,No
CUST_000505,Male,0,No,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,27.547791442402897,1456.6655331292675,No
CUST_000506,Female,0,No,Yes,15,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,26.860098489514566,2048.637562210668,No
CUST_000507,Male,1,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,73.7383842439368,3433.3015807700153,Yes
CUST_000508,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,36.01282401846402,4464.978282137635,No
CUST_000509,Female,0,Yes,No,1,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,20.7730267340349,301.22523135839685,No
CUST_000510,Male,0,No,Yes,23,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,62.31134309957862,450.54022726284444,No
CUST_000511,Female,1,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,33.721723161006594,1692.7524656869791,Yes
CUST_000512,Male,1,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,36.05154152806912,1240.620453743647,Yes
CUST_000513,Female,0,No,Yes,34,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,27.691063873533466,1398.1613424897894,No
CUST_000514,Female,0,No,Yes,41,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Two year,No,Bank transfer,40.50937537236099,1184.2229932668165,No
CUST_000515,Male,1,Yes,No,13,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,91.54841797743894,1059.5427393902728,No
CUST_000516,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,One year,No,Electronic check,100.89273072177915,740.0574376595298,No
CUST_000517,Female,0,Yes,No,6,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,65.25336440293006,4676.375245796667,No
CUST_000518,Female,1,No,No,52,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Two year,No,Mailed check,70.65538158814176,806.5283731401499,Yes
CUST_000519,Female,0,Yes,No,3,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No,One year,Yes,Credit card,23.26550345942026,1101.5784963511273,No
CUST_000520,Female,0,Yes,Yes,63,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,26.931626137131687,1306.70204750585,Yes
CUST_000521,Male,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,One year,No,Credit card,45.75677256495169,4671.77287833906,No
CUST_000522,Female,1,No,Yes,47,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,74.38984207131475,3802.9992546453154,No
CUST_000523,Male,1,No,Yes,55,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer,93.9551148734993,3969.527208546022,No
CUST_000524,Female,1,Yes,No,64,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,80.5003061338033,613.3154717386404,Yes
CUST_000525,Male,0,Yes,No,65,No,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer,59.21278549867883,4197.918387576791,Yes
CUST_000526,Male,1,No,Yes,67,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,31.832407300313818,2100.1461009053482,No
CUST_000527,Female,1,No,No,15,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,98.07732348871895,1387.8328284407048,No
CUST_000528,Female,0,No,No,32,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,56.37860515990571,2921.1754092495216,No
CUST_000529,Female,1,No,Yes,68,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,93.60540144827897,4128.696238501996,No
CUST_000530,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Credit card,71.29788419143418,3915.395540267056,No
CUST_000531,Female,0,No,No,43,No,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,No,Mailed check,93.86620535618252,4460.987664647547,No
CUST_000532,Male,0,No,No,35,Yes,No,No,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer,110.72895614525719,4647.847711475675,Yes
CUST_000533,Male,0,No,Yes,58,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,112.1029516053802,1266.7981499959728,No
CUST_000534,Male,0,No,Yes,33,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,73.51067800006034,2176.9036814294313,No
CUST_000535,Female,0,Yes,Yes,14,No,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,71.15083647656388,171.67984210484306,No
CUST_000536,Female,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,46.567846550283726,4408.676130398794,No
CUST_000537,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,113.57998315292913,857.403542226361,Yes
CUST_000538,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,One year,No,Mailed check,65.79191671996209,4321.226580479202,Yes
CUST_000539,Female,0,Yes,No,59,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,One year,Yes,Bank transfer,32.759123928737715,1713.9978777343222,Yes
CUST_000540,Male,0,No,No,29,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,63.270491462654995,1903.8545909075772,No
CUST_000541,Female,0,No,No,6,No,No,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.7053250238004,291.74804697091093,No
CUST_000542,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Bank transfer,70.25316842570751,1701.706069850066,No
CUST_000543,Female,0,No,No,40,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card,76.12755148562121,4452.982045726194,Yes
CUST_000544,Male,1,Yes,Yes,65,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,53.775576149358535,225.1822654958603,Yes
CUST_000545,Female,0,Yes,Yes,69,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No,One year,No,Electronic check,27.165061423148465,2091.004617928954,Yes
CUST_000546,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,114.3503535633239,253.85818608243156,No
CUST_000547,Female,0,No,No,6,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No internet service,One year,No,Bank transfer,97.33531134834296,1917.5247830344183,Yes
CUST_000548,Female,1,Yes,No,13,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,103.8881080505121,945.9391398234268,Yes
CUST_000549,Male,0,No,No,64,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,56.68683942862294,1335.870127015023,No
CUST_000550,Male,1,Yes,No,62,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,96.08310300194505,4400.232028490953,No
CUST_000551,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,68.53728951691943,2236.641181047266,No
CUST_000552,Male,1,Yes,Yes,43,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,One year,Yes,Bank transfer,40.10834884060459,1441.6101578693697,Yes
CUST_000553,Female,0,No,Yes,20,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,32.44233769072133,2987.758051957684,No
CUST_000554,Male,1,No,Yes,68,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No internet service,One year,No,Bank transfer,54.505086932205685,796.3241031796537,No
CUST_000555,Female,0,No,No,44,Yes,No,No,No,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,33.75521114751397,1371.0188763621939,Yes
CUST_000556,Female,0,Yes,Yes,23,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,119.82689762040687,2776.6150412541538,Yes
CUST_000557,Female,0,Yes,No,2,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No,One year,Yes,Electronic check,24.918899023202208,1263.8629050555373,No
CUST_000558,Female,0,No,No,22,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,64.11435993690765,3427.725913264279,No
CUST_000559,Female,0,No,No,57,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card,65.20935223903842,2508.3073810716605,Yes
CUST_000560,Female,1,No,Yes,7,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,50.063192858167554,3882.7464442479854,No
CUST_000561,Male,1,No,No,56,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,77.13515657069453,4746.398225040096,No
CUST_000562,Male,0,No,Yes,67,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer,34.997702415154464,667.4439578022979,Yes
CUST_000563,Male,0,No,Yes,16,No,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Credit card,98.39123805872336,1739.8585489242698,No
CUST_000564,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,53.24477182476383,1665.7904081041922,No
CUST_000565,Female,0,No,No,12,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,79.13425897986417,840.7963047525458,No
CUST_000566,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,One year,Yes,Bank transfer,91.56392360669594,4070.485372934007,No
CUST_000567,Female,0,Yes,Yes,5,No,Yes,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,108.90421176901611,3823.405649790071,Yes
CUST_000568,Male,0,No,No,27,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,103.57874364522002,2473.6848070885553,Yes
CUST_000569,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,80.83090281035595,2735.0768111935868,No
CUST_000570,Female,0,Yes,No,17,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card,58.83931803838869,391.7662762122316,No
CUST_000571,Male,0,No,No,6,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,70.3204670074964,2821.9860264025237,No
CUST_000572,Male,0,No,Yes,5,Yes,Yes,No,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer,96.87347933788026,3977.5734676962184,No
CUST_000573,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Two year,No,Credit card,107.7545542559473,2911.7551105609,No
CUST_000574,Male,1,Yes,Yes,28,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,30.378192817667188,1400.0012135900527,No
CUST_000575,Female,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,No,Electronic check,58.48562624930535,3370.9865344382524,No
CUST_000576,Male,0,No,Yes,59,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,97.61165984135006,1871.2933068297136,No
CUST_000577,Female,0,Yes,Yes,33,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,63.1651762593961,2769.879093000103,No
CUST_000578,Female,0,No,No,62,Yes,No,DSL,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Credit card,53.222776406628384,2489.0702800667314,Yes
CUST_000579,Female,1,Yes,No,50,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer,61.132269682326964,1967.7575047293824,No
CUST_000580,Female,0,Yes,Yes,19,Yes,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,80.28447467863508,3622.502103931262,No
CUST_000581,Male,0,Yes,No,69,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,One year,No,Bank transfer,119.98051441338015,4430.992948730821,Yes
CUST_000582,Female,0,No,Yes,66,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Yes,Credit card,69.29924291045319,125.54134053693222,No
CUST_000583,Female,1,No,No,47,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No,Two year,Yes,Credit card,40.849447495426055,4674.720944228799,No
CUST_000584,Female,1,Yes,No,39,Yes,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,36.284657527909474,2606.4241668078025,No
CUST_000585,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Two year,No,Credit card,24.23497474764143,3533.5862137799995,Yes
CUST_000586,Female,0,Yes,Yes,33,No,No,No,No,Yes,No,Yes,No,No internet service,One year,Yes,Mailed check,75.88172349183215,4292.560374261798,No
CUST_000587,Male,0,No,Yes,13,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,74.45720914888342,2388.808092339923,Yes
CUST_000588,Female,1,Yes,No,54,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.523392678030916,4191.372959487962,No
CUST_000589,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,89.5329406452567,970.3371153304909,Yes
CUST_000590,Male,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,One year,Yes,Mailed check,94.11070416296808,879.9209189510909,No
CUST_000591,Female,0,Yes,Yes,19,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer,45.90982053821112,3321.6097073951523,No
CUST_000592,Male,0,Yes,No,54,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer,54.409976402973655,4363.7007272035125,No
CUST_000593,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card,119.04716723472566,4472.888269926593,No
CUST_000594,Female,0,Yes,Yes,29,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer,57.426446785073416,3254.3282460485084,No
CUST_000595,Female,0,Yes,No,24,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card,96.08016717561019,2674.8972280256557,Yes
CUST_000596,Male,0,No,No,63,No,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer,65.272542662994,1723.8261297129295,Yes
CUST_000597,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,No,Credit card,99.3344827860976,4902.002036436724,Yes
CUST_000598,Female,0,No,No,8,Yes,No,No,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.9023238782648,1666.5088646646273,Yes
CUST_000599,Female,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,86.77560251985356,3746.5119254348065,No
CUST_000600,Male,0,Yes,Yes,29,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,105.47783462955792,2706.7108195345036,No
CUST_000601,Female,1,No,Yes,17,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card,113.92184948776851,3081.710478374199,Yes
CUST_000602,Female,1,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer,77.99833204520839,2028.0546978842683,No
CUST_000603,Female,1,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,43.74689072227457,4827.633314814014,No
CUST_000604,Male,1,No,No,58,Yes,No,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,59.8628961644075,2901.2433978864283,Yes
CUST_000605,Male,0,Yes,No,69,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,95.83057135132933,4695.1593892480705,No
CUST_000606,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,85.08834851238696,137.1979392521792,No
CUST_000607,Female,0,No,No,62,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card,37.779833856524874,2906.0858576364926,No
CUST_000608,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer,25.123954114642473,3614.21575965383,No
CUST_000609,Female,0,No,Yes,69,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,88.29615935420648,3750.8928386948683,No
CUST_000610,Male,1,Yes,Yes,41,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,45.107902402934535,4534.386720730238,Yes
CUST_000611,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer,69.96702437290534,121.56788411855277,No
CUST_000612,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,94.67467725125942,101.61778037143453,No
CUST_000613,Female,0,Yes,Yes,71,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No,Yes,Two year,Yes,Credit card,76.26667806563331,2414.090957896555,No
CUST_000614,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,28.33025831117964,243.5391545263162,No
CUST_000615,Male,0,Yes,Yes,10,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No,Month-to-month,No,Credit card,38.55802367835554,4875.209512945636,No
CUST_000616,Male,0,Yes,No,35,Yes,Yes,No,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,41.932818403091915,1188.1193552528207,No
CUST_000617,Female,1,No,Yes,2,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,45.78642536448449,2416.0571738877393,No
CUST_000618,Male,0,Yes,Yes,24,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,76.54033919505042,399.5743870598957,No
CUST_000619,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,70.39657798253936,2658.037239239167,No
CUST_000620,Female,1,No,Yes,22,Yes,No,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,40.31600383642089,1961.7850132223016,No
CUST_000621,Female,1,No,Yes,26,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Credit card,26.755484345568707,318.83414149839643,No
CUST_000622,Male,1,No,Yes,43,Yes,No,No,No internet service,No,No,No internet service,No internet service,No,One year,No,Bank transfer,37.143220447471805,1742.1089068115014,No
CUST_000623,Female,1,No,Yes,55,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,118.43813126186033,2018.0364990919925,No
CUST_000624,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,66.85469497914723,4950.615307247206,Yes
CUST_000625,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Two year,No,Credit card,106.73455047021125,1118.6407724049398,Yes
CUST_000626,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,104.87524666688432,2769.420115313488,No
CUST_000627,Female,0,Yes,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,71.15195574628737,4937.84619107328,No
CUST_000628,Male,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer,90.66877084605436,3980.8941189066622,Yes
